timestamp,LCS2_CO2,LCS4_CO2,LCS1_CO2,LCS3_CO2,LCS5_CO2,Reference_CO2
2025-02-03 23:20:00,1101.6084,867.6391,807.6667,1039.2044,852.5546,644.4269
2025-02-03 23:21:00,1059.1855,833.391,775.6667,1005.4313,817.4227,641.1145
2025-02-03 23:22:00,1029.1855,803.391,745.6667,975.4313,787.4227,611.1145
2025-02-03 23:23:00,984.5188,758.7243,701.0,930.7646,742.756,566.4478
2025-02-03 23:24:00,871.7051,691.5005,659.8333,865.9425,679.173,562.2735
2025-02-03 23:25:00,859.3718,679.1672,647.5,853.6092,666.8397,549.9402
2025-02-03 23:26:00,857.2051,677.0005,645.3333,851.4425,664.673,547.7735
2025-02-03 23:27:00,855.7051,675.5005,643.8333,849.9425,663.173,546.2735
2025-02-03 23:28:00,850.8718,670.6672,639.0,845.1092,658.3397,541.4402
2025-02-03 23:29:00,838.7051,658.5005,626.8333,832.9425,646.173,529.2735
2025-02-03 23:30:00,812.3718,632.1672,600.5,806.6092,619.8397,502.9402
2025-02-03 23:31:00,716.624,596.9202,589.1667,730.5196,593.667,529.4403
2025-02-03 23:32:00,818.7051,638.5005,606.8333,812.9425,626.173,509.2735
2025-02-03 23:33:00,839.2051,659.0005,627.3333,833.4425,646.673,529.7735
2025-02-03 23:34:00,833.3718,653.1672,621.5,827.6092,640.8397,523.9402
2025-02-03 23:35:00,722.9573,603.2535,595.5,736.8529,600.0003,535.7736
2025-02-03 23:36:00,712.124,592.4202,584.6667,726.0196,589.167,524.9403
2025-02-03 23:37:00,703.624,583.9202,576.1667,717.5196,580.667,516.4403
2025-02-03 23:38:00,693.124,573.4202,565.6667,707.0196,570.167,505.9403
2025-02-03 23:39:00,701.4573,581.7535,574.0,715.3529,578.5003,514.2736
2025-02-03 23:40:00,722.7906,603.0868,595.3333,736.6862,599.8336,535.6069
2025-02-03 23:41:00,819.8718,639.6672,608.0,814.1092,627.3397,510.4402
2025-02-03 23:42:00,817.2051,637.0005,605.3333,811.4425,624.673,507.7735
2025-02-03 23:43:00,832.5385,652.3339,620.6667,826.7759,640.0064,523.1069
2025-02-03 23:44:00,842.2051,662.0005,630.3333,836.4425,649.673,532.7735
2025-02-03 23:45:00,844.7051,664.5005,632.8333,838.9425,652.173,535.2735
2025-02-03 23:46:00,877.0385,696.8339,665.1667,871.2759,684.5064,567.6069
2025-02-03 23:47:00,988.6855,762.891,705.1667,934.9313,746.9227,570.6145
2025-02-03 23:48:00,1009.8521,784.0576,726.3333,956.0979,768.0893,591.7811
2025-02-03 23:49:00,1013.8521,788.0576,730.3333,960.0979,772.0893,595.7811
2025-02-03 23:50:00,1001.3521,775.5576,717.8333,947.5979,759.5893,583.2811
2025-02-03 23:51:00,899.7051,719.5005,687.8333,893.9425,707.173,590.2735
2025-02-03 23:52:00,883.3718,703.1672,671.5,877.6092,690.8397,573.9402
2025-02-03 23:53:00,881.3718,701.1672,669.5,875.6092,688.8397,571.9402
2025-02-03 23:54:00,897.5385,717.3339,685.6667,891.7759,705.0064,588.1069
2025-02-03 23:55:00,991.6855,765.891,708.1667,937.9313,749.9227,573.6145
2025-02-03 23:56:00,1006.5188,780.7243,723.0,952.7646,764.756,588.4478
2025-02-03 23:57:00,1024.5188,798.7243,741.0,970.7646,782.756,606.4478
2025-02-03 23:58:00,1058.3521,832.5576,774.8333,1004.5979,816.5893,640.2811
2025-02-03 23:59:00,1100.1084,866.1391,806.1667,1037.7044,851.0546,642.9269
2025-02-04 00:00:00,1121.1084,887.1391,827.1667,1058.7044,872.0546,663.9269
2025-02-04 00:01:00,1126.775,892.8057,832.8333,1064.371,877.7212,669.5935
2025-02-04 00:02:00,1142.1084,908.1391,848.1667,1079.7044,893.0546,684.9269
2025-02-04 00:03:00,1159.775,925.8057,865.8333,1097.371,910.7212,702.5935
2025-02-04 00:04:00,1180.4417,946.4724,886.5,1118.0377,931.3879,723.2602
2025-02-04 00:05:00,1189.6084,955.6391,895.6667,1127.2044,940.5546,732.4269
2025-02-04 00:06:00,1182.4156,943.8271,903.6667,1139.3152,920.0632,691.26
2025-02-04 00:07:00,1190.6084,956.6391,896.6667,1128.2044,941.5546,733.4269
2025-02-04 00:08:00,1185.2489,946.6604,906.5,1142.1485,922.8965,694.0933
2025-02-04 00:09:00,1192.4156,953.8271,913.6667,1149.3152,930.0632,701.26
2025-02-04 00:10:00,1189.2489,950.6604,910.5,1146.1485,926.8965,698.0933
2025-02-04 00:11:00,1190.2489,951.6604,911.5,1147.1485,927.8965,699.0933
2025-02-04 00:12:00,1185.9156,947.3271,907.1667,1142.8152,923.5632,694.76
2025-02-04 00:13:00,1190.2489,951.6604,911.5,1147.1485,927.8965,699.0933
2025-02-04 00:14:00,1186.2489,947.6604,907.5,1143.1485,923.8965,695.0933
2025-02-04 00:15:00,1181.4156,942.8271,902.6667,1138.3152,919.0632,690.26
2025-02-04 00:16:00,1185.0822,946.4937,906.3333,1141.9818,922.7298,693.9266
2025-02-04 00:17:00,1189.4156,950.8271,910.6667,1146.3152,927.0632,698.26
2025-02-04 00:18:00,1188.7489,950.1604,910.0,1145.6485,926.3965,697.5933
2025-02-04 00:19:00,1193.9156,955.3271,915.1667,1150.8152,931.5632,702.76
2025-02-04 00:20:00,1192.9156,954.3271,914.1667,1149.8152,930.5632,701.76
2025-02-04 00:21:00,1196.2489,957.6604,917.5,1153.1485,933.8965,705.0933
2025-02-04 00:22:00,1200.9156,962.3271,922.1667,1157.8152,938.5632,709.76
2025-02-04 00:23:00,1203.5822,964.9937,924.8333,1160.4818,941.2298,712.4266
2025-02-04 00:24:00,1205.9156,967.3271,927.1667,1162.8152,943.5632,714.76
2025-02-04 00:25:00,1205.9156,967.3271,927.1667,1162.8152,943.5632,714.76
2025-02-04 00:26:00,1211.7489,973.1604,933.0,1168.6485,949.3965,720.5933
2025-02-04 00:27:00,1215.4156,976.8271,936.6667,1172.3152,953.0632,724.26
2025-02-04 00:28:00,1213.0822,974.4937,934.3333,1169.9818,950.7298,721.9266
2025-02-04 00:29:00,1211.5822,972.9937,932.8333,1168.4818,949.2298,720.4266
2025-02-04 00:30:00,1211.9156,973.3271,933.1667,1168.8152,949.5632,720.76
2025-02-04 00:31:00,1213.9156,975.3271,935.1667,1170.8152,951.5632,722.76
2025-02-04 00:32:00,1213.2489,974.6604,934.5,1170.1485,950.8965,722.0933
2025-02-04 00:33:00,1214.2489,975.6604,935.5,1171.1485,951.8965,723.0933
2025-02-04 00:34:00,1223.2489,984.6604,944.5,1180.1485,960.8965,732.0933
2025-02-04 00:35:00,1223.7489,985.1604,945.0,1180.6485,961.3965,732.5933
2025-02-04 00:36:00,1216.9156,978.3271,938.1667,1173.8152,954.5632,725.76
2025-02-04 00:37:00,1209.9156,971.3271,931.1667,1166.8152,947.5632,718.76
2025-02-04 00:38:00,1214.2489,975.6604,935.5,1171.1485,951.8965,723.0933
2025-02-04 00:39:00,1224.7489,986.1604,946.0,1181.6485,962.3965,733.5933
2025-02-04 00:40:00,1220.9156,982.3271,942.1667,1177.8152,958.5632,729.76
2025-02-04 00:41:00,1225.2489,986.6604,946.5,1182.1485,962.8965,734.0933
2025-02-04 00:42:00,1229.9156,991.3271,951.1667,1186.8152,967.5632,738.76
2025-02-04 00:43:00,1222.0822,983.4937,943.3333,1178.9818,959.7298,730.9266
2025-02-04 00:44:00,1225.7489,987.1604,947.0,1182.6485,963.3965,734.5933
2025-02-04 00:45:00,1232.2489,993.6604,953.5,1189.1485,969.8965,741.0933
2025-02-04 00:46:00,1239.4156,1000.8271,960.6667,1196.3152,977.0632,748.26
2025-02-04 00:47:00,1246.9156,1008.3271,968.1667,1203.8152,984.5632,755.76
2025-02-04 00:48:00,1249.0822,1010.4937,970.3333,1205.9818,986.7298,757.9266
2025-02-04 00:49:00,1243.9156,1005.3271,965.1667,1200.8152,981.5632,752.76
2025-02-04 00:50:00,1237.7489,999.1604,959.0,1194.6485,975.3965,746.5933
2025-02-04 00:51:00,1239.9156,1001.3271,961.1667,1196.8152,977.5632,748.76
2025-02-04 00:52:00,1248.5822,1009.9937,969.8333,1205.4818,986.2298,757.4266
2025-02-04 00:53:00,1252.2489,1013.6604,973.5,1209.1485,989.8965,761.0933
2025-02-04 00:54:00,1249.7489,1011.1604,971.0,1206.6485,987.3965,758.5933
2025-02-04 00:55:00,1249.9156,1011.3271,971.1667,1206.8152,987.5632,758.76
2025-02-04 00:56:00,1252.7489,1014.1604,974.0,1209.6485,990.3965,761.5933
2025-02-04 00:57:00,1252.9156,1014.3271,974.1667,1209.8152,990.5632,761.76
2025-02-04 00:58:00,1245.0822,1006.4937,966.3333,1201.9818,982.7298,753.9266
2025-02-04 00:59:00,1243.2489,1004.6604,964.5,1200.1485,980.8965,752.0933
2025-02-04 01:00:00,1246.2489,1007.6604,967.5,1203.1485,983.8965,755.0933
2025-02-04 01:01:00,1248.5822,1009.9937,969.8333,1205.4818,986.2298,757.4266
2025-02-04 01:02:00,1248.5822,1009.9937,969.8333,1205.4818,986.2298,757.4266
2025-02-04 01:03:00,1258.9156,1020.3271,980.1667,1215.8152,996.5632,767.76
2025-02-04 01:04:00,1263.7489,1025.1604,985.0,1220.6485,1001.3965,772.5933
2025-02-04 01:05:00,1267.9156,1029.3271,989.1667,1224.8152,1005.5632,776.76
2025-02-04 01:06:00,1276.4156,1037.8271,997.6667,1233.3152,1014.0632,785.26
2025-02-04 01:07:00,1286.2223,1063.0687,1007.1667,1241.2238,1032.3069,772.0424
2025-02-04 01:08:00,1304.8889,1081.7353,1025.8333,1259.8904,1050.9735,790.709
2025-02-04 01:09:00,1307.7223,1084.5687,1028.6667,1262.7238,1053.8069,793.5424
2025-02-04 01:10:00,1309.3889,1086.2353,1030.3333,1264.3904,1055.4735,795.209
2025-02-04 01:11:00,1318.7223,1095.5687,1039.6667,1273.7238,1064.8069,804.5424
2025-02-04 01:12:00,1332.3889,1109.2353,1053.3333,1287.3904,1078.4735,818.209
2025-02-04 01:13:00,1349.2223,1126.0687,1070.1667,1304.2238,1095.3069,835.0424
2025-02-04 01:14:00,1358.7223,1135.5687,1079.6667,1313.7238,1104.8069,844.5424
2025-02-04 01:15:00,1364.5556,1141.402,1085.5,1319.5571,1110.6402,850.3757
2025-02-04 01:16:00,1366.2223,1143.0687,1087.1667,1321.2238,1112.3069,852.0424
2025-02-04 01:17:00,1362.2223,1139.0687,1083.1667,1317.2238,1108.3069,848.0424
2025-02-04 01:18:00,1363.2223,1140.0687,1084.1667,1318.2238,1109.3069,849.0424
2025-02-04 01:19:00,1370.0556,1146.902,1091.0,1325.0571,1116.1402,855.8757
2025-02-04 01:20:00,1369.2223,1146.0687,1090.1667,1324.2238,1115.3069,855.0424
2025-02-04 01:21:00,1364.0556,1140.902,1085.0,1319.0571,1110.1402,849.8757
2025-02-04 01:22:00,1367.8889,1144.7353,1088.8333,1322.8904,1113.9735,853.709
2025-02-04 01:23:00,1373.3889,1150.2353,1094.3333,1328.3904,1119.4735,859.209
2025-02-04 01:24:00,1374.3889,1151.2353,1095.3333,1329.3904,1120.4735,860.209
2025-02-04 01:25:00,1370.2223,1147.0687,1091.1667,1325.2238,1116.3069,856.0424
2025-02-04 01:26:00,1369.2223,1146.0687,1090.1667,1324.2238,1115.3069,855.0424
2025-02-04 01:27:00,1369.2223,1146.0687,1090.1667,1324.2238,1115.3069,855.0424
2025-02-04 01:28:00,1369.2223,1146.0687,1090.1667,1324.2238,1115.3069,855.0424
2025-02-04 01:29:00,1377.3889,1154.2353,1098.3333,1332.3904,1123.4735,863.209
2025-02-04 01:30:00,1366.0074,1151.6335,1107.0,1318.8653,1098.9602,833.22
2025-02-04 01:31:00,1367.5074,1153.1335,1108.5,1320.3653,1100.4602,834.72
2025-02-04 01:32:00,1365.5074,1151.1335,1106.5,1318.3653,1098.4602,832.72
2025-02-04 01:33:00,1366.0074,1151.6335,1107.0,1318.8653,1098.9602,833.22
2025-02-04 01:34:00,1368.3407,1153.9668,1109.3333,1321.1986,1101.2935,835.5533
2025-02-04 01:35:00,1366.0074,1151.6335,1107.0,1318.8653,1098.9602,833.22
2025-02-04 01:36:00,1366.1741,1151.8002,1107.1667,1319.032,1099.1269,833.3867
2025-02-04 01:37:00,1366.3407,1151.9668,1107.3333,1319.1986,1099.2935,833.5533
2025-02-04 01:38:00,1368.6741,1154.3002,1109.6667,1321.532,1101.6269,835.8867
2025-02-04 01:39:00,1370.6741,1156.3002,1111.6667,1323.532,1103.6269,837.8867
2025-02-04 01:40:00,1373.1741,1158.8002,1114.1667,1326.032,1106.1269,840.3867
2025-02-04 01:41:00,1373.1741,1158.8002,1114.1667,1326.032,1106.1269,840.3867
2025-02-04 01:42:00,1373.6741,1159.3002,1114.6667,1326.532,1106.6269,840.8867
2025-02-04 01:43:00,1381.8407,1167.4668,1122.8333,1334.6986,1114.7935,849.0533
2025-02-04 01:44:00,1386.5074,1172.1335,1127.5,1339.3653,1119.4602,853.72
2025-02-04 01:45:00,1383.8407,1169.4668,1124.8333,1336.6986,1116.7935,851.0533
2025-02-04 01:46:00,1383.3407,1168.9668,1124.3333,1336.1986,1116.2935,850.5533
2025-02-04 01:47:00,1383.1741,1168.8002,1124.1667,1336.032,1116.1269,850.3867
2025-02-04 01:48:00,1359.8889,1136.7353,1080.8333,1314.8904,1105.9735,845.709
2025-02-04 01:49:00,1359.8889,1136.7353,1080.8333,1314.8904,1105.9735,845.709
2025-02-04 01:50:00,1351.8889,1128.7353,1072.8333,1306.8904,1097.9735,837.709
2025-02-04 01:51:00,1347.3889,1124.2353,1068.3333,1302.3904,1093.4735,833.209
2025-02-04 01:52:00,1350.3889,1127.2353,1071.3333,1305.3904,1096.4735,836.209
2025-02-04 01:53:00,1355.0556,1131.902,1076.0,1310.0571,1101.1402,840.8757
2025-02-04 01:54:00,1355.2223,1132.0687,1076.1667,1310.2238,1101.3069,841.0424
2025-02-04 01:55:00,1348.5556,1125.402,1069.5,1303.5571,1094.6402,834.3757
2025-02-04 01:56:00,1348.8056,1125.652,1069.75,1303.8071,1094.8902,834.6257
2025-02-04 01:57:00,1349.0556,1125.902,1070.0,1304.0571,1095.1402,834.8757
2025-02-04 01:58:00,1359.8889,1136.7353,1080.8333,1314.8904,1105.9735,845.709
2025-02-04 01:59:00,1355.5556,1132.402,1076.5,1310.5571,1101.6402,841.3757
2025-02-04 02:00:00,1352.3889,1129.2353,1073.3333,1307.3904,1098.4735,838.209
2025-02-04 02:01:00,1349.5556,1126.402,1070.5,1304.5571,1095.6402,835.3757
2025-02-04 02:02:00,1352.5556,1129.402,1073.5,1307.5571,1098.6402,838.3757
2025-02-04 02:03:00,1348.0556,1124.902,1069.0,1303.0571,1094.1402,833.8757
2025-02-04 02:04:00,1360.7223,1137.5687,1081.6667,1315.7238,1106.8069,846.5424
2025-02-04 02:05:00,1370.0556,1146.902,1091.0,1325.0571,1116.1402,855.8757
2025-02-04 02:06:00,1369.8889,1146.7353,1090.8333,1324.8904,1115.9735,855.709
2025-02-04 02:07:00,1370.7223,1147.5687,1091.6667,1325.7238,1116.8069,856.5424
2025-02-04 02:08:00,1371.5556,1148.402,1092.5,1326.5571,1117.6402,857.3757
2025-02-04 02:09:00,1377.2223,1154.0687,1098.1667,1332.2238,1123.3069,863.0424
2025-02-04 02:10:00,1362.3407,1147.9668,1103.3333,1315.1986,1095.2935,829.5533
2025-02-04 02:11:00,1377.8889,1154.7353,1098.8333,1332.8904,1123.9735,863.709
2025-02-04 02:12:00,1360.6741,1146.3002,1101.6667,1313.532,1093.6269,827.8867
2025-02-04 02:13:00,1359.3407,1144.9668,1100.3333,1312.1986,1092.2935,826.5533
2025-02-04 02:14:00,1374.7223,1151.5687,1095.6667,1329.7238,1120.8069,860.5424
2025-02-04 02:15:00,1372.2223,1149.0687,1093.1667,1327.2238,1118.3069,858.0424
2025-02-04 02:16:00,1366.8889,1143.7353,1087.8333,1321.8904,1112.9735,852.709
2025-02-04 02:17:00,1375.5556,1152.402,1096.5,1330.5571,1121.6402,861.3757
2025-02-04 02:18:00,1361.8407,1147.4668,1102.8333,1314.6986,1094.7935,829.0533
2025-02-04 02:19:00,1361.0074,1146.6335,1102.0,1313.8653,1093.9602,828.22
2025-02-04 02:20:00,1359.3407,1144.9668,1100.3333,1312.1986,1092.2935,826.5533
2025-02-04 02:21:00,1359.5074,1145.1335,1100.5,1312.3653,1092.4602,826.72
2025-02-04 02:22:00,1361.1741,1146.8002,1102.1667,1314.032,1094.1269,828.3867
2025-02-04 02:23:00,1377.2223,1154.0687,1098.1667,1332.2238,1123.3069,863.0424
2025-02-04 02:24:00,1377.8889,1154.7353,1098.8333,1332.8904,1123.9735,863.709
2025-02-04 02:25:00,1362.0074,1147.6335,1103.0,1314.8653,1094.9602,829.22
2025-02-04 02:26:00,1360.0074,1145.6335,1101.0,1312.8653,1092.9602,827.22
2025-02-04 02:27:00,1359.6741,1145.3002,1100.6667,1312.532,1092.6269,826.8867
2025-02-04 02:28:00,1365.8407,1151.4668,1106.8333,1318.6986,1098.7935,833.0533
2025-02-04 02:29:00,1365.6741,1151.3002,1106.6667,1318.532,1098.6269,832.8867
2025-02-04 02:30:00,1371.5074,1157.1335,1112.5,1324.3653,1104.4602,838.72
2025-02-04 02:31:00,1365.1741,1150.8002,1106.1667,1318.032,1098.1269,832.3867
2025-02-04 02:32:00,1375.8889,1152.7353,1096.8333,1330.8904,1121.9735,861.709
2025-02-04 02:33:00,1377.0556,1153.902,1098.0,1332.0571,1123.1402,862.8757
2025-02-04 02:34:00,1378.5556,1155.402,1099.5,1333.5571,1124.6402,864.3757
2025-02-04 02:35:00,1368.5556,1145.402,1089.5,1323.5571,1114.6402,854.3757
2025-02-04 02:36:00,1365.5556,1142.402,1086.5,1320.5571,1111.6402,851.3757
2025-02-04 02:37:00,1364.3889,1141.2353,1085.3333,1319.3904,1110.4735,850.209
2025-02-04 02:38:00,1351.8889,1128.7353,1072.8333,1306.8904,1097.9735,837.709
2025-02-04 02:39:00,1350.2223,1127.0687,1071.1667,1305.2238,1096.3069,836.0424
2025-02-04 02:40:00,1348.5556,1125.402,1069.5,1303.5571,1094.6402,834.3757
2025-02-04 02:41:00,1352.7223,1129.5687,1073.6667,1307.7238,1098.8069,838.5424
2025-02-04 02:42:00,1352.8889,1129.7353,1073.8333,1307.8904,1098.9735,838.709
2025-02-04 02:43:00,1354.8889,1131.7353,1075.8333,1309.8904,1100.9735,840.709
2025-02-04 02:44:00,1355.8889,1132.7353,1076.8333,1310.8904,1101.9735,841.709
2025-02-04 02:45:00,1353.2223,1130.0687,1074.1667,1308.2238,1099.3069,839.0424
2025-02-04 02:46:00,1349.0556,1125.902,1070.0,1304.0571,1095.1402,834.8757
2025-02-04 02:47:00,1350.7223,1127.5687,1071.6667,1305.7238,1096.8069,836.5424
2025-02-04 02:48:00,1352.3889,1129.2353,1073.3333,1307.3904,1098.4735,838.209
2025-02-04 02:49:00,1354.0556,1130.902,1075.0,1309.0571,1100.1402,839.8757
2025-02-04 02:50:00,1356.3889,1133.2353,1077.3333,1311.3904,1102.4735,842.209
2025-02-04 02:51:00,1358.8889,1135.7353,1079.8333,1313.8904,1104.9735,844.709
2025-02-04 02:52:00,1353.5556,1130.402,1074.5,1308.5571,1099.6402,839.3757
2025-02-04 02:53:00,1359.0556,1135.902,1080.0,1314.0571,1105.1402,844.8757
2025-02-04 02:54:00,1367.8889,1144.7353,1088.8333,1322.8904,1113.9735,853.709
2025-02-04 02:55:00,1361.5556,1138.402,1082.5,1316.5571,1107.6402,847.3757
2025-02-04 02:56:00,1355.0,1131.8464,1075.9444,1310.0015,1101.0846,840.8201
2025-02-04 02:57:00,1348.4445,1125.2909,1069.3889,1303.446,1094.5291,834.2646
2025-02-04 02:58:00,1341.8889,1118.7353,1062.8333,1296.8904,1087.9735,827.709
2025-02-04 02:59:00,1348.5556,1125.402,1069.5,1303.5571,1094.6402,834.3757
2025-02-04 03:00:00,1349.0556,1125.902,1070.0,1304.0571,1095.1402,834.8757
2025-02-04 03:01:00,1346.3889,1123.2353,1067.3333,1301.3904,1092.4735,832.209
2025-02-04 03:02:00,1343.0556,1119.902,1064.0,1298.0571,1089.1402,828.8757
2025-02-04 03:03:00,1346.0556,1122.902,1067.0,1301.0571,1092.1402,831.8757
2025-02-04 03:04:00,1350.8889,1127.7353,1071.8333,1305.8904,1096.9735,836.709
2025-02-04 03:05:00,1346.3889,1123.2353,1067.3333,1301.3904,1092.4735,832.209
2025-02-04 03:06:00,1341.8889,1118.7353,1062.8333,1296.8904,1087.9735,827.709
2025-02-04 03:07:00,1347.5556,1124.402,1068.5,1302.5571,1093.6402,833.3757
2025-02-04 03:08:00,1332.8889,1109.7353,1053.8333,1287.8904,1078.9735,818.709
2025-02-04 03:09:00,1334.0556,1110.902,1055.0,1289.0571,1080.1402,819.8757
2025-02-04 03:10:00,1334.5556,1111.402,1055.5,1289.5571,1080.6402,820.3757
2025-02-04 03:11:00,1327.5556,1104.402,1048.5,1282.5571,1073.6402,813.3757
2025-02-04 03:12:00,1321.2223,1098.0687,1042.1667,1276.2238,1067.3069,807.0424
2025-02-04 03:13:00,1318.5556,1095.402,1039.5,1273.5571,1064.6402,804.3757
2025-02-04 03:14:00,1310.0556,1086.902,1031.0,1265.0571,1056.1402,795.8757
2025-02-04 03:15:00,1301.5556,1078.402,1022.5,1256.5571,1047.6402,787.3757
2025-02-04 03:16:00,1306.3889,1083.2353,1027.3333,1261.3904,1052.4735,792.209
2025-02-04 03:17:00,1314.7223,1091.5687,1035.6667,1269.7238,1060.8069,800.5424
2025-02-04 03:18:00,1314.2223,1091.0687,1035.1667,1269.2238,1060.3069,800.0424
2025-02-04 03:19:00,1314.0556,1090.902,1035.0,1269.0571,1060.1402,799.8757
2025-02-04 03:20:00,1308.8889,1085.7353,1029.8333,1263.8904,1054.9735,794.709
2025-02-04 03:21:00,1313.7223,1090.5687,1034.6667,1268.7238,1059.8069,799.5424
2025-02-04 03:22:00,1305.8889,1082.7353,1026.8333,1260.8904,1051.9735,791.709
2025-02-04 03:23:00,1303.0556,1079.902,1024.0,1258.0571,1049.1402,788.8757
2025-02-04 03:24:00,1304.0556,1080.902,1025.0,1259.0571,1050.1402,789.8757
2025-02-04 03:25:00,1312.0556,1088.902,1033.0,1267.0571,1058.1402,797.8757
2025-02-04 03:26:00,1316.7223,1093.5687,1037.6667,1271.7238,1062.8069,802.5424
2025-02-04 03:27:00,1313.2223,1090.0687,1034.1667,1268.2238,1059.3069,799.0424
2025-02-04 03:28:00,1313.0556,1089.902,1034.0,1268.0571,1059.1402,798.8757
2025-02-04 03:29:00,1308.2223,1085.0687,1029.1667,1263.2238,1054.3069,794.0424
2025-02-04 03:30:00,1316.8889,1093.7353,1037.8333,1271.8904,1062.9735,802.709
2025-02-04 03:31:00,1325.0556,1101.902,1046.0,1280.0571,1071.1402,810.8757
2025-02-04 03:32:00,1321.0556,1097.902,1042.0,1276.0571,1067.1402,806.8757
2025-02-04 03:33:00,1320.7223,1097.5687,1041.6667,1275.7238,1066.8069,806.5424
2025-02-04 03:34:00,1321.5556,1098.402,1042.5,1276.5571,1067.6402,807.3757
2025-02-04 03:35:00,1314.8889,1091.7353,1035.8333,1269.8904,1060.9735,800.709
2025-02-04 03:36:00,1308.2223,1085.0687,1029.1667,1263.2238,1054.3069,794.0424
2025-02-04 03:37:00,1302.2223,1079.0687,1023.1667,1257.2238,1048.3069,788.0424
2025-02-04 03:38:00,1294.3889,1071.2353,1015.3333,1249.3904,1040.4735,780.209
2025-02-04 03:39:00,1294.3889,1071.2353,1015.3333,1249.3904,1040.4735,780.209
2025-02-04 03:40:00,1298.2223,1075.0687,1019.1667,1253.2238,1044.3069,784.0424
2025-02-04 03:41:00,1303.7223,1080.5687,1024.6667,1258.7238,1049.8069,789.5424
2025-02-04 03:42:00,1300.2223,1077.0687,1021.1667,1255.2238,1046.3069,786.0424
2025-02-04 03:43:00,1300.5556,1077.402,1021.5,1255.5571,1046.6402,786.3757
2025-02-04 03:44:00,1307.8889,1084.7353,1028.8333,1262.8904,1053.9735,793.709
2025-02-04 03:45:00,1298.0556,1074.902,1019.0,1253.0571,1044.1402,783.8757
2025-02-04 03:46:00,1276.0822,1037.4937,997.3333,1232.9818,1013.7298,784.9266
2025-02-04 03:47:00,1275.0822,1036.4937,996.3333,1231.9818,1012.7298,783.9266
2025-02-04 03:48:00,1278.2489,1039.6604,999.5,1235.1485,1015.8965,787.0933
2025-02-04 03:49:00,1281.8889,1058.7353,1002.8333,1236.8904,1027.9735,767.709
2025-02-04 03:50:00,1328.7223,1105.5687,1049.6667,1283.7238,1074.8069,814.5424
2025-02-04 03:51:00,1338.9445,1115.7909,1059.8889,1293.946,1085.0291,824.7646
2025-02-04 03:52:00,1349.1667,1126.0131,1070.1111,1304.1682,1095.2513,834.9868
2025-02-04 03:53:00,1359.3889,1136.2353,1080.3333,1314.3904,1105.4735,845.209
2025-02-04 03:54:00,1364.7223,1141.5687,1085.6667,1319.7238,1110.8069,850.5424
2025-02-04 03:55:00,1363.7223,1140.5687,1084.6667,1318.7238,1109.8069,849.5424
2025-02-04 03:56:00,1369.7223,1146.5687,1090.6667,1324.7238,1115.8069,855.5424
2025-02-04 03:57:00,1370.2223,1147.0687,1091.1667,1325.2238,1116.3069,856.0424
2025-02-04 03:58:00,1361.5556,1138.402,1082.5,1316.5571,1107.6402,847.3757
2025-02-04 03:59:00,1366.3889,1143.2353,1087.3333,1321.3904,1112.4735,852.209
2025-02-04 04:00:00,1377.0556,1153.902,1098.0,1332.0571,1123.1402,862.8757
2025-02-04 04:01:00,1361.5074,1147.1335,1102.5,1314.3653,1094.4602,828.72
2025-02-04 04:02:00,1365.3407,1150.9668,1106.3333,1318.1986,1098.2935,832.5533
2025-02-04 04:03:00,1366.1741,1151.8002,1107.1667,1319.032,1099.1269,833.3867
2025-02-04 04:04:00,1370.1741,1155.8002,1111.1667,1323.032,1103.1269,837.3867
2025-02-04 04:05:00,1372.6741,1158.3002,1113.6667,1325.532,1105.6269,839.8867
2025-02-04 04:06:00,1371.0074,1156.6335,1112.0,1323.8653,1103.9602,838.22
2025-02-04 04:07:00,1375.6741,1161.3002,1116.6667,1328.532,1108.6269,842.8867
2025-02-04 04:08:00,1373.0074,1158.6335,1114.0,1325.8653,1105.9602,840.22
2025-02-04 04:09:00,1368.8407,1154.4668,1109.8333,1321.6986,1101.7935,836.0533
2025-02-04 04:10:00,1369.0074,1154.6335,1110.0,1321.8653,1101.9602,836.22
2025-02-04 04:11:00,1363.8407,1149.4668,1104.8333,1316.6986,1096.7935,831.0533
2025-02-04 04:12:00,1359.3407,1144.9668,1100.3333,1312.1986,1092.2935,826.5533
2025-02-04 04:13:00,1370.0556,1146.902,1091.0,1325.0571,1116.1402,855.8757
2025-02-04 04:14:00,1371.2223,1148.0687,1092.1667,1326.2238,1117.3069,857.0424
2025-02-04 04:15:00,1367.3889,1144.2353,1088.3333,1322.3904,1113.4735,853.209
2025-02-04 04:16:00,1375.0556,1151.902,1096.0,1330.0571,1121.1402,860.8757
2025-02-04 04:17:00,1375.2223,1152.0687,1096.1667,1330.2238,1121.3069,861.0424
2025-02-04 04:18:00,1376.7223,1153.5687,1097.6667,1331.7238,1122.8069,862.5424
2025-02-04 04:19:00,1371.2223,1148.0687,1092.1667,1326.2238,1117.3069,857.0424
2025-02-04 04:20:00,1375.0556,1151.902,1096.0,1330.0571,1121.1402,860.8757
2025-02-04 04:21:00,1365.3407,1150.9668,1106.3333,1318.1986,1098.2935,832.5533
2025-02-04 04:22:00,1372.5556,1149.402,1093.5,1327.5571,1118.6402,858.3757
2025-02-04 04:23:00,1364.7223,1141.5687,1085.6667,1319.7238,1110.8069,850.5424
